tip_label;region;family;Genera;hoarding_status;development_mode;fam_sys_known_nk50;fam_sys_inferred_nk50;incubation_period;in_nest_period;independ_period;time_after_fl_parents;fam_time;median_clutch_size;zoolrec_hits;brain_size;mov_min;mov_max;terr_sys;terr_sys_source;body_weight;weight_source;food_diversity;food_energy_mean;food_fibres_mean;habitat_gen_spec;flocking_tendency;flocking_reason;foraging.method;INTRA_COL;HET_COL;invertivore;aquatic;vertivore;carnivore;nectarivore;frugivore;granivore;plants;diet;Bio1_mean;Bio2_mean;Bio3_mean;Bio4_mean;Bio7_mean;Bio12_mean;Bio15_mean;altitude_mean;npp_mean;hoard;hoard2;type;strategy;strat_final;foodPCA1;foodPCA2;foodPCA3;foodPCA4;NestPlacement;A1;A2;A3;A4
Accipiter_soloensis;Palearctic;Accipitridae;Accipiter;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;4;23;NA;3;3;;;165.5;hbw;1.156796396;199.31;0.62;specialist;NA;NA;AerialSallying;acolonial;acolonial;10;0;90;0;0;0;0;0;vertivore;13.48270784;9.107797413;2.75344325;871.4732161;33.71504828;1213.210573;70.43991012;455.5579193;2.84E+11;0;N;;N;no;0.172059845;-0.101159396;-0.349248428;-0.510593384;ExposedElevated;0.172059845;-0.101159396;-0.349248428;-0.510593384
Accipiter_striatus;Widespread;Accipitridae;Accipiter;hoarder;altrical;no_fam;no_fam;31;26.5;25;30;5;4;233;2.31028;3;3;solitary_nester;hbw;139.75;hbw;2.22E-05;202.2;0.4;generalist;NA;unknown;AerialScreaning;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;2.394907021;11.94684402;2.933337836;1051.798235;42.10094643;670.4930802;40.84919804;755.5953204;2.07E+11;1;Y;L;PR;provision;0.31403525;-0.125587032;-0.410031609;-0.547210282;ExposedElevated;0.31403525;-0.125587032;-0.410031609;-0.547210282
Accipiter_superciliosus;Neotropical;Accipitridae;Accipiter;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;2;8;NA;0;0;;;99.75;hbw;0.721947394;202.2;0.4;specialist;NA;NA;AerialScreaning;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;24.89225092;10.5523416;7.615401978;82.81489656;14.07104302;2176.760776;51.12421489;294.21154;9.03E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;ExposedElevated;0.31403525;-0.125587032;-0.410031609;-0.547210282
Accipiter_tachiro;Africa;Accipitridae;Accipiter;non_hoarder;altrical;no_fam;no_fam;NA;NA;90;NA;NA;2;50;4.3;0;0;breeding_terr;hbw;281.75;MG-hbw;1.156796396;199.31;0.62;generalist;no_flocks;no_flocks;AerialScreaning;acolonial;acolonial;10;0;90;0;0;0;0;0;vertivore;21.73118142;13.03833671;6.386106275;205.5592564;20.62980467;949.6920829;89.35364393;930.5058774;5.31E+11;0;N;;N;no;0.172059845;-0.101159396;-0.349248428;-0.510593384;ExposedElevated;0.172059845;-0.101159396;-0.349248428;-0.510593384
Accipiter_toussenelii;Africa;Accipitridae;Accipiter;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;2;4;NA;0;0;breeding_terr;hbw;255;hbw;1.156796396;199.31;0.62;specialist;NA;NA;AerialSallying;acolonial;acolonial;10;0;90;0;0;0;0;0;vertivore;24.37412174;10.92862584;7.550634199;88.84916611;14.61003439;1636.436617;59.33120701;594.9229934;7.27E+11;0;N;;N;no;0.172059845;-0.101159396;-0.349248428;-0.510593384;ExposedElevated;NA;NA;NA;NA
Accipiter_trinotatus;Indomalayan;Accipitridae;Accipiter;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;0;0;;;146;hbw;1.156796396;196.42;0.84;specialist;NA;NA;AerialSallying;acolonial;acolonial;20;0;80;0;0;0;0;0;vertivore;23.73309609;8.165409253;7.969181495;45.72327402;10.20647687;2120.864769;29.8227758;595.7464249;8.42E+11;0;N;;N;no;0.249573704;-0.114730742;-0.38394297;-0.534016307;ExposedElevated;0.249573704;-0.114730742;-0.38394297;-0.534016307
Accipiter_trivirgatus;Indomalayan;Accipitridae;Accipiter;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;2;31;NA;0;0;breeding_terr;hbw;337;hbw;1.370967049;196.42;0.84;specialist;NA;NA;AerialSallying;acolonial;acolonial;20;0;80;0;0;0;0;0;vertivore;23.91032555;9.515333933;6.13369478;216.3778221;16.95239843;2184.228222;69.85526732;463.40404;6.38E+11;0;N;;N;no;0.172059845;-0.101159396;-0.349248428;-0.510593384;ExposedElevated;0.172059845;-0.101159396;-0.349248428;-0.510593384
Accipiter_virgatus;Indomalayan;Accipitridae;Accipiter;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;3;48;NA;0;0;;;111.5;hbw;1.370967049;196.42;0.84;specialist;NA;NA;AerialSallying;acolonial;acolonial;20;0;80;0;0;0;0;0;vertivore;18.99920313;9.667171113;4.660340546;417.1203738;22.30758277;1646.111222;77.85338312;1042.625671;4.40E+11;0;N;;N;no;0.172059845;-0.101159396;-0.349248428;-0.510593384;ExposedElevated;0.172059845;-0.101159396;-0.349248428;-0.510593384
Aceros_corrugatus;Indomalayan;Bucerotidae;Aceros;control_species;altrical;no_fam;no_fam;29;69;NA;NA;NA;2;10;NA;1;1;unknown;hbw;1590;hbw;0.469015229;68.81;9.08;specialist;sometimes;foraging;Gleaning;acolonial;acolonial;10;0;0;0;0;90;0;0;frugivore;26.49105862;8.502419432;8.73407287;34.26793535;9.696490389;2745.343215;28.57129196;83.26416592;8.52E+11;0;NA;NA;NA;no;0.535919551;0.431776898;0.039932237;-0.067907841;Cavity;0.535919551;0.431776898;0.039932237;-0.067907841
Acridotheres_cristatellus;Palearctic;Sturnidae;Acridotheres;control_species;altrical;family;family;14;22;NA;75;NA;4;34;NA;0;0;;;113;hbw;1.360980538;126.183;5.76;generalist;sometimes;family;GroundGeneralist;acolonial;acolonial;50;0;0;10;0;40;0;0;omnivore;17.1080162;8.876306638;3.410346284;628.5620106;26.7956404;1351.173589;69.79814189;764.4745798;3.54E+11;0;NA;NA;NA;no;0.315904963;0.413781436;0.111031956;0.008652255;Cavity;0.315904963;0.413781436;0.111031956;0.008652255
Acridotheres_fuscus;Indomalayan;Sturnidae;Acridotheres;control_species;altrical;no_fam;no_fam;NA;NA;NA;NA;NA;4;25;NA;0;0;;;82.80000305;hbw;1.846453186;166.12;5.36;generalist;usually;NA;Gleaning;colonial;acolonial;40;0;0;0;10;30;20;0;omnivore;24.85736676;10.87833016;4.649027404;377.8722416;24.11430308;1658.548531;106.3415916;334.1353064;3.55E+11;0;NA;NA;NA;no;-0.042895526;0.084292849;-0.009226642;0.19954632;Cavity;-0.042895526;0.084292849;-0.009226642;0.19954632
Acridotheres_ginginianus;Indomalayan;Sturnidae;Acridotheres;control_species;altrical;no_fam;no_fam;13;21;NA;NA;NA;5;48;NA;0;0;;;72;hbw;2.121939582;180.62;4.42;generalist;sometimes;NA;Gleaning;colonial;acolonial;40;0;10;0;10;20;20;0;omnivore;25.47812926;13.13222844;4.181474194;555.6778013;31.2580445;848.2824277;128.133747;227.9747597;1.82E+11;0;NA;NA;NA;no;-0.025892484;0.246097844;0.033363867;0.099191992;Cavity;-0.025892484;0.246097844;0.033363867;0.099191992
Acridotheres_tristis;Widespread;Sturnidae;Acridotheres;control_species;altrical;no_fam;no_fam;17.5;23;45;45;0;4;434;2.56928;0;0;breeding_terr;hbw;116.6352937;hbw;2.521935107;171.39608;2.88;;usually;NA;GroundGeneralist;acolonial;acolonial;40;10;20;0;10;10;10;0;omnivore;22.63715532;11.65457239;4.615413832;453.4530325;26.31526408;1194.510423;98.92052175;627.4220772;3.12E+11;0;NA;NA;NA;no;-0.126850366;-0.002606476;-0.003139778;0.030794023;Cavity;-0.126850366;-0.002606476;-0.003139778;0.030794023
Acrocephalus_aedon;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;NA;NA;13.5;14;NA;NA;NA;5;23;NA;3;3;;;26.5;hbw;2.22E-05;173.3;2.6;generalist;NA;NA;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;-1.248855156;12.86611294;2.41058364;1431.260059;52.60541872;415.5504797;88.52110681;880.5023442;1.44E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_agricola;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;NA;NA;12;NA;NA;NA;NA;5;131;NA;3;3;;;9.5;hbw;2.22E-05;173.3;2.6;generalist;NA;NA;Gleaning;acolonial;acolonial;80;20;0;0;0;0;0;0;invertivore;5.576797784;11.88262347;2.618119251;1183.401672;44.95078489;282.1832618;53.4368716;884.7415153;83806768082;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_arundinaceus;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;NA;NA;14;13;13;NA;NA;4;506;0.94276;3;3;breeding_terr;hbw;26.5;hbw;1.156796396;167.47;2.88;generalist;NA;NA;Gleaning;acolonial;acolonial;60;10;20;0;0;10;0;0;invertivore;7.367914613;9.9890581;2.602212943;1023.53213;38.60434534;464.5696871;35.0113389;307.7412319;1.56E+11;0;NA;NA;NA;no;-0.236063387;-0.015471949;-0.075061841;-0.179166182;ExposedElevated;-0.236063387;-0.015471949;-0.075061841;-0.179166182
Acrocephalus_baeticatus;Africa;Sylviidae;Acrocephalus;control_species;altrical;coop;coop;13.25;12.5;NA;NA;NA;2;27;NA;0;3;breeding_terr;hbw;10.4;hbw;2.22E-05;173.3;2.6;specialist;NA;family;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;21.17166264;13.75340827;6.144836033;281.6615011;22.83406976;701.6038888;86.83852934;948.3483056;3.58E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;NA;NA;NA;NA
Acrocephalus_bistrigiceps;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;NA;NA;NA;NA;NA;NA;NA;5;26;NA;3;3;breeding_terr;hbw;9;hbw;2.22E-05;173.3;2.6;generalist;NA;NA;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;5.017707991;11.02975167;2.409904339;1234.778241;45.46004252;795.7609431;84.39122621;360.6989229;2.30E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_brevipennis;Africa;Sylviidae;Acrocephalus;control_species;altrical;NA;NA;NA;NA;NA;NA;NA;2;10;NA;0;0;;;16;hbw;0.469015229;161.69;3.32;generalist;NA;NA;Gleaning;acolonial;acolonial;90;0;0;0;0;10;0;0;invertivore;21.525;6.75625;6.15;147.31875;10.9;370.75;148.125;403.075;74396270592;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_dumetorum;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;NA;NA;13;12;22;NA;NA;5;121;NA;3;3;breeding_terr;hbw;12;hbw;0.469015229;190.4;2.98;generalist;NA;NA;Gleaning;acolonial;acolonial;90;0;0;0;0;0;10;0;invertivore;6.518541959;10.65542605;2.557700815;1096.561671;41.32085505;396.9448033;42.30851984;490.3814898;1.25E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_gracilirostris;Africa;Sylviidae;Acrocephalus;control_species;altrical;no_fam;no_fam;13.5;12;NA;NA;NA;2;11;NA;0;0;year_round_terr;hbw;15.15;hbw;0.721947394;179.08;2.16;generalist;no_flocks;no_flocks;Gleaning;acolonial;acolonial;70;10;20;0;0;0;0;0;invertivore;20.94676355;13.23840766;6.192031535;252.5311718;21.79715098;836.8820295;85.96763551;983.8054235;4.57E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_griseldis;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;no_fam;no_fam;NA;NA;NA;NA;NA;NA;18;NA;3;3;;;20.5;hbw;1.156796396;167.47;2.88;generalist;no_flocks;NA;Gleaning;acolonial;acolonial;60;10;20;0;0;10;0;0;invertivore;23.42534302;15.0937046;3.87732042;859.2355932;38.45076675;138.354318;90.83131558;30.33112773;53924559160;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_melanopogon;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;coop;coop;14.5;12;20;NA;NA;4;82;NA;0;3;breeding_terr;hbw;10.75;hbw;0.469015229;161.69;3.32;generalist;NA;family;Gleaning;acolonial;acolonial;80;10;0;0;0;10;0;0;invertivore;11.52144985;10.99695638;2.782307488;1007.530236;39.30092901;296.5213968;41.1629752;313.1637348;99820954293;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_paludicola;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;NA;NA;13.5;13.5;NA;NA;NA;5;213;NA;3;3;;;12.65;hbw;2.22E-05;173.3;2.6;generalist;NA;NA;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;7.341572709;8.251055218;2.57750795;833.1649321;31.47117664;590.0089621;32.57849089;139.7581352;2.27E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_palustris;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;no_fam;no_fam;13;10.5;24;30;6;4;334;NA;3;3;breeding_terr;hbw;11.5;hbw;0.721947394;150.08;4.04;generalist;NA;unknown;Gleaning;acolonial;acolonial;80;0;0;0;0;20;0;0;invertivore;6.435146171;8.721975817;2.52162205;920.3450235;34.62999806;601.8192002;28.71115159;253.8057529;1.97E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_rufescens;Africa;Sylviidae;Acrocephalus;control_species;altrical;no_fam;no_fam;14;14;NA;NA;NA;3;13;NA;0;0;breeding_terr;hbw;22.75;hbw;0.721947394;179.08;2.16;specialist;no_flocks;NA;Gleaning;acolonial;acolonial;80;0;20;0;0;0;0;0;invertivore;24.31731097;11.66768782;7.002382689;137.8209519;17.0836494;1344.310661;77.06114758;668.602048;5.78E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_schoenobaenus;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;no_fam;no_fam;14;13.5;14;30;16;5;370;0.4662;3;3;breeding_terr;hbw;13;hbw;1.356794158;164.6738;5.51;generalist;NA;unknown;Gleaning;acolonial;acolonial;70;0;0;0;0;10;10;10;invertivore;2.845373756;9.11552584;2.304412339;1078.985301;39.9281542;533.2859595;32.94759526;198.6316713;1.42E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_scirpaceus;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;no_fam;no_fam;10.5;11;12;43;31;4;631;0.48;3;3;semi_colonial;hbw;13.85;hbw;1.356794158;164.6738;5.51;generalist;NA;NA;Gleaning;colonial;acolonial;70;0;0;0;0;10;10;10;invertivore;12.72871104;11.27080121;3.937255851;692.3894653;31.10201383;569.584111;54.02854961;635.4792408;2.37E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Acrocephalus_stentoreus;Palearctic;Sylviidae;Acrocephalus;control_species;altrical;NA;NA;14;12;16.5;NA;NA;4;43;NA;3;3;;;28.5;hbw;0.921945157;193.29;2.76;generalist;NA;NA;Gleaning;acolonial;acolonial;70;10;10;0;0;0;10;0;invertivore;17.40478304;11.396021;4.764635705;591.5178402;28.46294515;1150.765163;66.19875751;896.4125187;3.17E+11;0;NA;NA;NA;no;-0.227580506;-0.070214216;0.008800709;-0.103429196;ExposedElevated;-0.227580506;-0.070214216;0.008800709;-0.103429196
Acryllium_vulturinum;Africa;Numididae;Acryllium;control_species;precocial;family;family;27.5;0;NA;NA;NA;14;22;4.7138;0;0;unknown;hbw;1335.5;hbw;1.760978001;113.699;13.85;generalist;usually;fam&forage;GroundGeneralist;acolonial;acolonial;20;0;0;0;0;20;30;30;omnivore;25.73043478;13.00807751;7.467939992;110.3664953;17.2823031;429.3591471;103.5161133;558.5476482;2.02E+11;0;NA;NA;NA;no;0.353440994;-0.159974987;0.204778294;0.029069658;ExposedGround;0.353440994;-0.159974987;0.204778294;0.029069658
Actitis_hypoleucos;Palearctic;Scolopacidae;Actitis;control_species;precocial;NA;NA;21.5;0;NA;NA;NA;4;323;0.8;3;3;breeding_terr;hbw;58.5;hbw;1.760978001;151.71596;3.53;generalist;NA;NA;GroundGeneralist;acolonial;acolonial;10;80;0;0;0;0;0;10;aquatic;-0.874863232;10.34680614;2.242427341;1298.946992;46.80724213;483.1136276;49.36323504;482.6480679;1.26E+11;0;NA;NA;NA;no;-0.27895783;-0.003398802;-0.019351031;-0.070762303;ExposedGround;-0.27895783;-0.003398802;-0.019351031;-0.070762303
Actitis_macularius;Nearctic;Scolopacidae;Actitis;control_species;precocial;NA;NA;21;0;18;NA;NA;4;198;NA;3;3;solitary_nester;hbw;41.5;hbw;0.721947394;160.05216;2.16;specialist;NA;NA;GroundGeneralist;semi;colonial;20;80;0;0;0;0;0;0;aquatic;0.811657155;11.57565293;2.688728025;1112.608666;43.47388003;617.5879297;41.66644227;674.3979949;1.75E+11;0;NA;NA;NA;no;-0.287494275;0.002262408;0.010524268;-0.010212265;ExposedGround;-0.287494275;0.002262408;0.010524268;-0.010212265
Actophilornis_africanus;Africa;Jacanidae;Actophilornis;control_species;precocial;family;family;23;NA;40;90;50;4;32;1.5;2;2;breeding_terr;hbw;199;hbw;0.721947394;207.5;3.36;specialist;usually;family;GroundGeneralist;acolonial;acolonial;0;80;0;0;0;0;0;0;aquatic;23.55159059;13.03499205;6.636309259;192.9452351;20.16575981;1038.831934;85.51661078;736.4439789;4.85E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Adelomyia_melanogenys;Neotropical;Trochilidae;Adelomyia;control_species;altrical;no_fam;no_fam;17.5;22;25;25;0;2;17;NA;0;0;unknown;hbw;4.55;hbw;0.469015229;114.35;1.16;specialist;no_flocks;no_flocks;AerialScreaning;acolonial;acolonial;10;0;0;0;90;0;0;0;nectarivore;19.19333062;11.67565879;7.924544961;83.72632437;14.93739473;1662.676311;51.95680522;1630.29527;5.88E+11;0;NA;NA;NA;no;0.199798276;-0.091933813;-0.567246773;0.393979517;ExposedElevated;0.199798276;-0.091933813;-0.567246773;0.393979517
Aechmophorus_clarkii;Nearctic;Podicipedidae;Aechmophorus;control_species;precocial;NA;no_fam;23;1;70;NA;NA;3;38;NA;0;0;colonial;hbw;887.5;hbw;0.469015229;113.68472;0.62;;NA;NA;Aquatic;acolonial;colonial;0;100;0;0;0;0;0;0;aquatic;8.253082449;15.08160716;3.978946428;807.9356367;38.6797434;462.1197956;51.36158465;1360.250629;1.93E+11;0;NA;NA;NA;no;0.240796095;-0.110713752;-0.30616914;-0.263195984;ExposedGround;0.240796095;-0.110713752;-0.30616914;-0.263195984
Aechmophorus_occidentalis;Nearctic;Podicipedidae;Aechmophorus;control_species;precocial;family;family;24;1;70;NA;NA;3;204;3.84356;3;3;colonial;hbw;1175;MG-hbw;0.469015229;113.68472;0.62;specialist;usually;family_colonialbreeding;Aquatic;colonial;acolonial;0;100;0;0;0;0;0;0;aquatic;6.399886003;14.08531575;3.578493492;897.2740576;40.24301803;505.8136971;50.39848673;1165.167288;2.06E+11;0;NA;NA;NA;no;0.240796095;-0.110713752;-0.30616914;-0.263195984;ExposedGround;0.240796095;-0.110713752;-0.30616914;-0.263195984
Aegithalos_caudatus;Palearctic;Aegithalidae;Aegithalos;control_species;altrical;coop;coop;15.5;16;30;300;270;10;287;0.45;0;0;aterritorial;hbw;7.5;hbw;1.770962574;158.1238;5.35;specialist;usually;family;Gleaning;acolonial;acolonial;70;0;0;0;0;10;10;10;invertivore;11.03401023;10.72307936;3.042922302;861.3896839;34.99217071;777.6855194;84.25923135;1131.309483;2.39E+11;0;NA;NA;NA;no;-0.192496503;0.008842724;0.044272421;0.098402465;Cavity;NA;NA;NA;NA
Aegithalos_concinnus;Palearctic;Aegithalidae;Aegithalos;control_species;altrical;family;coop;15.5;NA;NA;NA;NA;4;15;0.38332;0;0;;;6.5;hbw;1.156796396;167.18;4.42;specialist;usually;fam&forage;Gleaning;acolonial;acolonial;80;0;0;0;0;10;10;0;invertivore;17.33798497;9.249563068;3.555582209;605.7244364;26.81082173;1440.295719;73.22590752;812.3462;3.74E+11;0;NA;NA;NA;no;-0.23798462;0.065942059;-0.000990899;0.075208755;Cavity;-0.23798462;0.065942059;-0.000990899;0.075208755
Aegithina_tiphia;Indomalayan;Aegithinidae;Aegithina;control_species;altrical;NA;NA;14;NA;NA;NA;NA;2;16;0.69412;0;0;;;14.25;hbw;2.22E-05;173.3;2.6;generalist;sometimes;foraging;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;25.03814808;10.38372176;5.705135983;271.2152364;20.09625904;1776.952301;86.39544378;366.2774171;4.79E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Aegolius_acadicus;Nearctic;Strigidae;Aegolius;hoarder;altrical;no_fam;no_fam;27;28;45;55;10;6;225;3.48096;0;3;year_round_terr;hbw;87.5;hbw;0.721947394;196.42;0.84;specialist;NA;unknown;AerialSallying;acolonial;acolonial;10;0;90;0;0;0;0;0;vertivore;4.554305253;12.26617733;3.17960034;928.4605714;39.28655754;768.1705107;37.58708271;853.5252902;2.40E+11;1;Y;S;PR;provision;0.249573704;-0.114730742;-0.38394297;-0.534016307;Cavity;0.249573704;-0.114730742;-0.38394297;-0.534016307
Aegolius_funereus;Holarctic;Strigidae;Aegolius;hoarder;altrical;no_fam;no_fam;29;33;45;45;0;5;813;4.16472;0;3;year_round_terr;hbw;130;hbw;0.88131;193.53;1.06;specialist;NA;unknown;AerialSallying;acolonial;acolonial;10;0;90;0;0;0;0;0;vertivore;-2.797578613;10.64937916;2.221983872;1322.846444;47.95557489;512.0128015;50.80786556;553.9398572;1.32E+11;1;Y;S;PR;provision;0.082651844;-0.084760799;-0.304441069;-0.472685983;Cavity;NA;NA;NA;NA
Aegolius_harrisii;Neotropical;Strigidae;Aegolius;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;3;6;NA;0;0;;;127;hbw;1.000018957;187.75;1.5;specialist;NA;NA;AerialSallying;acolonial;acolonial;40;0;60;0;0;0;0;0;vertivore;20.07409883;11.46341273;5.889505866;287.0657448;19.78196943;1369.969499;31.87941699;510.6931018;6.63E+11;0;N;;N;no;-0.104922599;-0.047043867;-0.189131879;-0.344710232;Cavity;-0.104922599;-0.047043867;-0.189131879;-0.344710232
Aegotheles_cristatus;Australia;Aegothelidae;Aegotheles;control_species;altrical;no_fam;no_fam;25;29;NA;NA;NA;3;30;1.47112;0;0;year_round_terr;hbw;50;hbw;2.22E-05;173.3;2.6;specialist;no_flocks;no_flocks;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;21.47157766;13.93132488;4.980400893;494.6637003;27.9678518;476.6204872;59.376074;277.804528;1.77E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Aegypius_monachus;Palearctic;Accipitridae;Aegypius;non_hoarder;altrical;NA;NA;NA;NA;60;NA;NA;1;315;27.6934;0;3;semi_colonial;hbw;9750;hbw;2.22E-05;166.53;5.4;specialist;NA;NA;GroundGeneralist;colonial;acolonial;0;0;0;100;0;0;0;0;carnivore;3.021790937;13.33980846;2.959032336;1141.408648;45.22455582;307.7508181;88.12842722;1765.343332;99875709337;0;N;;N;no;0.295840743;-0.095837385;-0.215983022;-0.11276208;ExposedElevated;0.295840743;-0.095837385;-0.215983022;-0.11276208
Aenigmatolimnas_marginalis;Africa;Rallidae;Aenigmatolimnas;control_species;precocial;NA;coop;NA;NA;53;NA;NA;4;10;NA;0;3;breeding_terr;hbw;51.252;hbw;1.370967049;165.83216;1.72;generalist;NA;NA;GroundGeneralist;acolonial;acolonial;20;80;0;0;0;0;0;0;aquatic;22.315782;13.02878299;6.132833958;232.5929635;21.47074131;918.4855999;100.2558655;896.1735489;4.89E+11;0;NA;NA;NA;no;-0.271605429;-0.004191754;-0.012505281;-0.037886095;ExposedGround;-0.271605429;-0.004191754;-0.012505281;-0.037886095
